day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
346,15.0,12.0,19.0,16.0,16.0,41.0,34.0,8.0,20.125,11.357030547512975
347,,,,,,,,,,
348,,,,,,,,,,
349,,,,,,,,,,
350,,,,,,,,,,
351,,,,,,,,,,
352,19.0,12.0,11.0,17.0,9.0,34.0,18.0,10.0,16.25,8.137216091163225
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,9.0,7.0,4.0,10.0,34.0,34.0,23.0,2.0,15.375,13.092391465493012
357,,,,,,,,,,
358,,,,,,,,,,
359,,,,,,,,,,
360,,,,,,,,,,
361,,,,,,,,,,
362,,,,,,,,,,
363,12.0,8.0,4.0,14.0,25.0,9.0,11.0,10.0,11.625,6.162965427222747
364,,,,,,,,,,
365,,,,,,,,,,
366,,,,,,,,,,
367,,,,,,,,,,
368,,,,,,,,,,
369,,,,,,,,,,
370,,,,,,,,,,
371,19.0,8.0,7.0,13.0,20.0,36.0,21.0,11.0,16.875,9.433034657900015
372,,,,,,,,,,
373,,,,,,,,,,
374,,,,,,,,,,
375,,,,,,,,,,
376,,,,,,,,,,
377,9.0,12.0,9.0,15.0,11.0,9.0,31.0,12.0,13.5,7.367883976130073
378,,,,,,,,,,
379,,,,,,,,,,
380,,,,,,,,,,
381,,,,,,,,,,
382,,,,,,,,,,
383,,,,,,,,,,
384,,,,,,,,,,
385,,,,,,,,,,
386,5.0,19.0,8.0,44.0,24.0,28.0,9.0,7.0,18.0,13.543580450847235
387,,,,,,,,,,
388,,,,,,,,,,
389,,,,,,,,,,
390,,,,,,,,,,
391,,,,,,,,,,
392,,,,,,,,,,
393,14.0,9.0,15.0,36.0,17.0,24.0,27.0,17.0,19.875,8.62616451765872
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,17.0,25.0,21.0,13.0,23.0,14.0,9.0,23.0,18.125,5.743008171432708
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,11.0,13.0,14.0,9.0,8.0,32.0,11.0,30.0,16.0,9.471762545286158
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,25.0,37.0,12.0,14.0,29.0,48.0,30.0,28.0,27.875,11.630471062809844
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,28.0,31.0,14.0,18.0,30.0,12.0,13.0,16.0,20.25,8.04895734152656
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,6.0,9.0,6.0,23.0,25.0,13.0,8.0,13.0,12.875,7.395703385846986
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,11.0,19.0,14.0,15.0,8.0,25.0,5.0,22.0,14.875,6.875162335745764
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,16.0,29.0,13.0,,16.0,22.0,8.0,32.0,19.428571428571427,8.67673407946298
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,23.0,21.0,22.0,,3.0,31.0,17.0,22.0,19.857142857142858,8.532849688675162
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,25.0,17.0,1.0,18.0,27.0,30.0,13.0,18.0,18.625,9.148575220843329
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
462,16.0,24.0,4.0,4.0,17.0,2.0,13.0,23.0,12.875,8.692155741159464
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
469,8.0,16.0,21.0,31.0,16.0,20.0,28.0,23.0,20.375,7.26906360642729
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,14.0,14.0,5.0,13.0,19.0,6.0,13.0,28.0,14.0,7.250615737399726
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
481,,,,,,,,,,
482,,,,,,,,,,
483,2.0,23.0,14.0,16.0,25.0,38.0,9.0,40.0,20.875,13.357047364058955
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,13.0,13.0,7.0,38.0,18.0,21.0,20.0,13.0,17.875,9.326421760629469
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,34.0,26.0,18.0,33.0,4.0,11.0,19.0,16.0,20.125,10.412046594484405
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,23.0,26.0,3.0,12.0,16.0,21.0,10.0,25.0,17.0,8.176621726430962
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,12.0,34.0,14.0,29.0,26.0,23.0,37.0,58.0,29.125,14.58411562527631
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,40.0,9.0,2.0,2.0,10.0,,9.0,7.0,11.285714285714286,13.08579746282569
519,,,,,,,,,,
520,59.0,7.0,7.0,13.0,34.0,8.0,6.0,4.0,17.25,19.418327131126116
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,15.0,5.0,7.0,4.0,11.0,2.0,4.0,6.0,6.75,4.267819784654187
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,61.0,4.0,19.0,13.0,17.0,,15.0,13.0,20.285714285714285,18.571611720708624
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,10.0,8.0,5.0,11.0,16.0,,12.0,4.0,9.428571428571429,4.1576092031015
542,,,,,,,,,,
543,,,,,,,,,,
544,,,,,,,,,,
545,,,,,,,,,,
546,5.0,8.0,10.0,46.0,9.0,,24.0,30.0,18.857142857142858,15.126451130702264
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,9.0,13.0,14.0,20.0,14.0,,24.0,26.0,17.142857142857142,6.283008075451637
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,11.0,13.0,5.0,10.0,24.0,,18.0,27.0,15.428571428571429,7.9342536480995465
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,37.0,8.0,16.0,36.0,1.0,,3.0,8.0,15.571428571428571,15.064938796834888
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,11.0,14.0,23.0,8.0,4.0,,24.0,20.0,14.857142857142858,7.7120808136449455
574,,,,,,,,,,
575,,,,,,,,,,
576,28.0,7.0,7.0,9.0,31.0,,27.0,19.0,18.285714285714285,10.59424821486146
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
580,12.0,14.0,10.0,46.0,31.0,,15.0,56.0,26.285714285714285,18.445544048308665
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,42.0,24.0,4.0,33.0,7.0,,17.0,37.0,23.428571428571427,14.77449539868331
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,44.0,23.0,26.0,22.0,8.0,,29.0,76.0,32.57142857142857,21.907815522145995
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,5.0,2.0,9.0,31.0,16.0,,20.0,43.0,18.0,14.7648230602334
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,18.0,14.0,1.0,22.0,12.0,,12.0,70.0,21.285714285714285,22.44039724629287
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,35.0,25.0,2.0,9.0,15.0,,48.0,0.0,19.142857142857142,17.789777696086887
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,35.0,11.0,10.0,12.0,7.0,,26.0,35.0,19.428571428571427,12.231886511043488
