day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,13.0,11.0,9.0,8.0,4.0,14.0,17.0,13.0,11.125,4.051013982414068
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
200,,,,,,,,,,
201,,,,,,,,,,
202,,,,,,,,,,
203,8.0,18.0,9.0,11.0,7.0,8.0,4.0,7.0,9.0,4.140393356054125
204,,,,,,,,,,
205,,,,,,,,,,
206,,,,,,,,,,
207,,,,,,,,,,
208,,,,,,,,,,
209,,,,,,,,,,
210,5.0,9.0,12.0,13.0,8.0,15.0,5.0,22.0,11.125,5.693040864574423
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,11.0,4.0,7.0,10.0,10.0,8.0,8.0,21.0,9.875,4.998213966722799
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,3.0,5.0,3.0,7.0,7.0,7.0,13.0,7.0,6.5,3.1622776601683795
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,10.0,8.0,15.0,7.0,10.0,4.0,15.0,10.0,9.875,3.758324094593227
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,9.0,3.0,15.0,14.0,12.0,13.0,29.0,12.0,13.375,7.347254103210454
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,10.0,8.0,10.0,5.0,8.0,21.0,6.0,13.0,10.125,5.055054048036621
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,11.0,12.0,30.0,6.0,19.0,31.0,32.0,9.0,18.75,10.793516572461451
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,6.0,5.0,16.0,7.0,14.0,19.0,7.0,19.0,11.625,5.9985117201805025
260,,,,,,,,,,
261,,,,,,,,,,
262,,,,,,,,,,
263,,,,,,,,,,
264,,,,,,,,,,
265,,,,,,,,,,
266,,,,,,,,,,
267,10.0,11.0,7.0,14.0,13.0,51.0,9.0,11.0,15.75,14.409818081532366
268,,,,,,,,,,
269,,,,,,,,,,
270,,,,,,,,,,
271,,,,,,,,,,
272,,,,,,,,,,
273,,,,,,,,,,
274,13.0,5.0,3.0,7.0,11.0,16.0,,6.0,8.714285714285714,4.715728494951256
275,,,,,,,,,,
276,,,,,,,,,,
277,,,,,,,,,,
278,,,,,,,,,,
279,8.0,1.0,6.0,3.0,13.0,38.0,18.0,20.0,13.375,12.046783803156758
280,,,,,,,,,,
281,,,,,,,,,,
282,,,,,,,,,,
283,,,,,,,,,,
284,,,,,,,,,,
285,,,,,,,,,,
286,,,,,,,,,,
287,17.0,8.0,3.0,13.0,4.0,14.0,3.0,19.0,10.125,6.468329437674439
288,,,,,,,,,,
289,,,,,,,,,,
290,,,,,,,,,,
291,,,,,,,,,,
292,,,,,,,,,,
293,,,,,,,,,,
294,10.0,6.0,27.0,12.0,15.0,1.0,20.0,11.0,12.75,8.066686343935071
295,,,,,,,,,,
296,,,,,,,,,,
297,,,,,,,,,,
298,,,,,,,,,,
299,,,,,,,,,,
300,,,,,,,,,,
301,,,,,,,,,,
302,,,,,,,,,,
303,5.0,10.0,14.0,18.0,16.0,7.0,15.0,3.0,11.0,5.5549205986353085
304,,,,,,,,,,
305,,,,,,,,,,
306,,,,,,,,,,
307,,,,,,,,,,
308,8.0,42.0,18.0,22.0,12.0,9.0,12.0,14.0,17.125,11.051018052650171
309,,,,,,,,,,
310,,,,,,,,,,
311,,,,,,,,,,
312,,,,,,,,,,
313,,,,,,,,,,
314,,,,,,,,,,
315,4.0,4.0,8.0,13.0,13.0,17.0,8.0,14.0,10.125,4.823676724538776
316,,,,,,,,,,
317,,,,,,,,,,
318,,,,,,,,,,
319,,,,,,,,,,
320,,,,,,,,,,
321,,,,,,,,,,
322,5.0,2.0,12.0,2.0,6.0,13.0,9.0,20.0,8.625,6.186101934405635
323,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
326,,,,,,,,,,
327,,,,,,,,,,
328,,,,,,,,,,
329,9.0,8.0,9.0,17.0,10.0,13.0,23.0,20.0,13.625,5.705573715987852
330,,,,,,,,,,
331,,,,,,,,,,
