day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
365,,,,,,,,,,
366,,,,,,,,,,
367,,,,,,,,,,
368,,,,,,,,,,
369,,,,,,,,,,
370,,,,,,,,,,
371,20.0,14.0,38.0,28.0,11.0,32.0,31.0,22.0,24.5,9.350324669687755
372,,,,,,,,,,
373,,,,,,,,,,
374,,,,,,,,,,
375,,,,,,,,,,
376,,,,,,,,,,
377,4.0,6.0,8.0,11.0,13.0,18.0,6.0,33.0,12.375,9.48589177975075
378,,,,,,,,,,
379,,,,,,,,,,
380,,,,,,,,,,
381,,,,,,,,,,
382,,,,,,,,,,
383,,,,,,,,,,
384,,,,,,,,,,
385,,,,,,,,,,
386,15.0,2.0,6.0,8.0,6.0,15.0,8.0,3.0,7.875,4.882549100038393
387,,,,,,,,,,
388,,,,,,,,,,
389,,,,,,,,,,
390,,,,,,,,,,
391,,,,,,,,,,
392,,,,,,,,,,
393,18.0,21.0,4.0,12.0,12.0,28.0,6.0,25.0,15.75,8.6972902183874
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,14.0,10.0,7.0,5.0,8.0,27.0,3.0,4.0,9.75,7.814821083775915
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,14.0,3.0,4.0,13.0,27.0,23.0,2.0,15.0,12.625,9.272655652893773
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,11.0,9.0,10.0,9.0,18.0,18.0,5.0,12.0,11.5,4.503966505838413
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,4.0,9.0,15.0,22.0,13.0,36.0,12.0,8.0,14.875,10.06319318819117
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,19.0,6.0,9.0,1.0,15.0,31.0,3.0,17.0,12.625,9.913014533574392
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,10.0,16.0,11.0,12.0,6.0,13.0,2.0,18.0,11.0,5.154748157905347
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,25.0,8.0,6.0,,13.0,22.0,12.0,19.0,15.0,7.164728420068226
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,15.0,5.0,19.0,,38.0,39.0,19.0,30.0,23.571428571428573,12.567910763224768
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,10.0,11.0,5.0,7.0,6.0,19.0,11.0,8.0,9.625,4.405759217854998
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
462,13.0,4.0,7.0,30.0,16.0,1.0,1.0,1.0,9.125,10.190156314516756
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
