day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
181,19.0,9.0,1.0,0.0,6.0,1.0,7.0,12.0,6.875,6.490377492873585
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,,,,,,
188,3.0,2.0,2.0,5.0,13.0,14.0,9.0,3.0,6.375,4.955156044825574
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,2.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,1.375,1.407885953173359
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
200,,,,,,,,,,
201,,,,,,,,,,
202,,,,,,,,,,
203,5.0,0.0,9.0,0.0,1.0,0.0,5.0,3.0,2.875,3.2705394924123103
204,,,,,,,,,,
205,,,,,,,,,,
206,,,,,,,,,,
207,,,,,,,,,,
208,,,,,,,,,,
209,,,,,,,,,,
210,10.0,7.0,1.0,3.0,9.0,4.0,12.0,0.0,5.75,4.399675312695569
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,4.0,0.0,2.0,0.0,6.0,9.0,3.0,7.0,3.875,3.2705394924123103
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,8.0,2.0,4.0,9.0,1.0,2.0,8.0,3.0,4.625,3.2043497223082786
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,5.0,0.0,9.0,0.0,21.0,2.0,10.0,5.0,6.5,6.948792289723034
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,7.0,2.0,2.0,6.0,2.0,5.0,6.0,3.0,4.125,2.100170061141308
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,5.0,6.0,1.0,8.0,4.0,1.0,2.0,1.0,3.5,2.6726124191242437
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,3.0,2.0,7.0,1.0,14.0,3.0,0.0,1.0,3.875,4.611708700997618
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,12.0,4.0,1.0,5.0,14.0,11.0,5.0,0.0,6.5,5.209880722517277
260,,,,,,,,,,
261,,,,,,,,,,
262,,,,,,,,,,
263,,,,,,,,,,
264,,,,,,,,,,
265,,,,,,,,,,
266,,,,,,,,,,
267,6.0,3.0,1.0,3.0,14.0,0.0,8.0,0.0,4.375,4.808846015417836
268,,,,,,,,,,
269,,,,,,,,,,
270,,,,,,,,,,
271,,,,,,,,,,
272,,,,,,,,,,
273,,,,,,,,,,
274,13.0,13.0,6.0,1.0,6.0,4.0,,5.0,6.857142857142857,4.525062483125562
275,,,,,,,,,,
276,,,,,,,,,,
277,,,,,,,,,,
278,,,,,,,,,,
279,27.0,6.0,6.0,2.0,5.0,4.0,10.0,2.0,7.75,8.18971480403491
280,,,,,,,,,,
281,,,,,,,,,,
282,,,,,,,,,,
283,,,,,,,,,,
284,,,,,,,,,,
285,,,,,,,,,,
286,,,,,,,,,,
287,4.0,4.0,4.0,3.0,2.0,1.0,6.0,0.0,3.0,1.927248223318863
288,,,,,,,,,,
289,,,,,,,,,,
290,,,,,,,,,,
291,,,,,,,,,,
292,,,,,,,,,,
293,,,,,,,,,,
294,1.0,5.0,1.0,4.0,4.0,3.0,15.0,1.0,4.25,4.621378891320518
295,,,,,,,,,,
296,,,,,,,,,,
297,,,,,,,,,,
298,,,,,,,,,,
299,,,,,,,,,,
300,,,,,,,,,,
301,,,,,,,,,,
302,,,,,,,,,,
303,1.0,4.0,5.0,2.0,4.0,7.0,4.0,5.0,4.0,1.8516401995451028
304,,,,,,,,,,
305,,,,,,,,,,
306,,,,,,,,,,
307,,,,,,,,,,
308,1.0,5.0,0.0,4.0,6.0,2.0,2.0,1.0,2.625,2.1339098923270936
309,,,,,,,,,,
310,,,,,,,,,,
311,,,,,,,,,,
312,,,,,,,,,,
313,,,,,,,,,,
314,,,,,,,,,,
315,23.0,4.0,3.0,14.0,3.0,10.0,2.0,1.0,7.5,7.690439333539869
316,,,,,,,,,,
317,,,,,,,,,,
